SYMBOL,SERIES,CLOSE,TIMESTAMP
AKSHOPTFBR,EQ,14.45,01-NOV-2012
AKZOINDIA,EQ,967.75,01-NOV-2012
ALBK,EQ,137.0,01-NOV-2012
ALCHEM,EQ,52.6,01-NOV-2012
ALEMBICLTD,EQ,15.55,01-NOV-2012
ALICON,EQ,69.85,01-NOV-2012
ALKALI,EQ,26.5,01-NOV-2012
ALKYLAMINE,EQ,146.55,01-NOV-2012
ALLCARGO,EQ,132.6,01-NOV-2012
ALLSEC,EQ,38.6,01-NOV-2012
ALMONDZ,EQ,7.7,01-NOV-2012
ALOKTEXT,EQ,12.0,01-NOV-2012
ALPA,EQ,9.75,01-NOV-2012
ALPHAGEO,BE,55.5,01-NOV-2012
ALPINEHOU,EQ,20.45,01-NOV-2012
ALPSINDUS,EQ,1.9,01-NOV-2012
ALSTOMT&D,EQ,206.25,01-NOV-2012
AMAR,EQ,38.05,01-NOV-2012
AMARAJABAT,EQ,227.85,01-NOV-2012
AMARJOTHI,EQ,45.95,01-NOV-2012
AMBIKCO,EQ,194.25,01-NOV-2012
AMBUJACEM,EQ,204.3,01-NOV-2012
AMDIND,EQ,15.65,01-NOV-2012
AMLSTEEL,EQ,8.3,01-NOV-2012
AMRUTANJAN,EQ,160.05,01-NOV-2012
AMTEKAUTO,EQ,72.0,01-NOV-2012
AMTEKINDIA,EQ,95.7,01-NOV-2012
AMTL,BE,20.05,01-NOV-2012
ANANTRAJ,EQ,79.85,01-NOV-2012
ANDHRABANK,EQ,104.9,01-NOV-2012
ANDHRACEMT,BE,9.2,01-NOV-2012
ANDHRSUGAR,EQ,150.25,01-NOV-2012
ANGIND,EQ,13.8,01-NOV-2012
ANIKINDS,EQ,33.25,01-NOV-2012
ANKURDRUGS,BE,13.8,01-NOV-2012
ANSALAPI,EQ,30.05,01-NOV-2012
ANSALHSG,EQ,49.55,01-NOV-2012
ANTGRAPHIC,EQ,0.3,01-NOV-2012
APARINDS,EQ,178.25,01-NOV-2012
APCOTEXIND,EQ,204.15,01-NOV-2012
APLAPOLLO,EQ,161.35,01-NOV-2012
APLLTD,EQ,68.45,01-NOV-2012
APOLLOHOSP,EQ,764.55,01-NOV-2012
APOLLOTYRE,EQ,88.5,01-NOV-2012
APPAPER,EQ,299.0,01-NOV-2012
APTECHT,EQ,67.5,01-NOV-2012
AQUA,EQ,9.35,01-NOV-2012
ARCHIDPLY,EQ,8.85,01-NOV-2012
ARCHIES,EQ,25.95,01-NOV-2012
ARIES,EQ,67.4,01-NOV-2012
ARIHANT,EQ,54.8,01-NOV-2012
ARROWTEX,EQ,6.75,01-NOV-2012
ARSHIYA,EQ,128.15,01-NOV-2012
ARSSINFRA,BE,46.25,01-NOV-2012
ARVIND,EQ,83.4,01-NOV-2012
ARVINDREM,EQ,31.5,01-NOV-2012
ASAHIINDIA,EQ,65.35,01-NOV-2012
ASAHISONG,EQ,90.0,01-NOV-2012
ASAL,EQ,44.2,01-NOV-2012
ASHAPURMIN,BE,36.85,01-NOV-2012
ASHCONIUL,BE,1.1,01-NOV-2012
ASHIANA,EQ,173.05,01-NOV-2012
ASHOKA,EQ,219.05,01-NOV-2012
ASHOKLEY,EQ,23.6,01-NOV-2012
ASIANHOTNR,EQ,196.0,01-NOV-2012
ASIANPAINT,EQ,3878.6,01-NOV-2012
ASIANTILES,EQ,42.25,01-NOV-2012
ASSAMCO,EQ,5.8,01-NOV-2012
ASTEC,BE,35.15,01-NOV-2012
ASTRAL,EQ,352.85,01-NOV-2012
ASTRAMICRO,EQ,39.4,01-NOV-2012
ASTRAZEN,EQ,1510.85,01-NOV-2012
ATFL,EQ,420.05,01-NOV-2012
ATLANTA,EQ,38.45,01-NOV-2012
ATLASCYCLE,EQ,401.15,01-NOV-2012
ATUL,EQ,406.45,01-NOV-2012
AURIONPRO,EQ,113.0,01-NOV-2012
AUROPHARMA,EQ,169.95,01-NOV-2012
AUSTRAL,BE,1.1,01-NOV-2012
AUTOAXLES,EQ,372.1,01-NOV-2012
AUTOIND,EQ,172.85,01-NOV-2012
AUTOLITIND,BE,17.1,01-NOV-2012
AVANTI,EQ,162.0,01-NOV-2012
AVTNPL,EQ,36.45,01-NOV-2012
AXIS-IT&T,EQ,79.85,01-NOV-2012
AXISBANK,EQ,1207.15,01-NOV-2012
AXISGOLD,EQ,3024.0,01-NOV-2012
BAGFILMS,EQ,4.05,01-NOV-2012
BAJAJ-AUTO,EQ,1845.95,01-NOV-2012
BAJAJCORP,EQ,184.45,01-NOV-2012
BAJAJELEC,EQ,196.5,01-NOV-2012
BAJAJFINSV,EQ,860.95,01-NOV-2012
BAJAJHIND,EQ,29.85,01-NOV-2012
BAJAJHLDNG,EQ,860.3,01-NOV-2012
BAJFINANCE,EQ,1291.0,01-NOV-2012
BALAJITELE,EQ,49.25,01-NOV-2012
BALAMINES,EQ,56.85,01-NOV-2012
BALKRISIND,EQ,262.1,01-NOV-2012
BALLARPUR,EQ,22.0,01-NOV-2012
BALMLAWRIE,EQ,647.2,01-NOV-2012
BALRAMCHIN,EQ,68.5,01-NOV-2012
BANARISUG,EQ,910.45,01-NOV-2012
BANCOINDIA,EQ,60.8,01-NOV-2012
BANG,EQ,19.0,01-NOV-2012
BANKBARODA,EQ,734.05,01-NOV-2012
BANKBEES,EQ,1177.61,01-NOV-2012
BANKINDIA,EQ,279.65,01-NOV-2012
BANSWRAS,EQ,70.55,01-NOV-2012
BARTRONICS,EQ,24.55,01-NOV-2012
BASF,EQ,665.2,01-NOV-2012
BASML,BE,91.75,01-NOV-2012
BATAINDIA,EQ,852.35,01-NOV-2012
BAYERCROP,EQ,1131.25,01-NOV-2012
BBL,EQ,554.3,01-NOV-2012
BBTC,EQ,591.35,01-NOV-2012
BECREL,BE,5.75,01-NOV-2012
BEDMUTHA,EQ,11.6,01-NOV-2012
BEL,EQ,1230.65,01-NOV-2012
BEML,EQ,293.15,01-NOV-2012
BEPL,EQ,15.65,01-NOV-2012
BERGEPAINT,EQ,140.65,01-NOV-2012
BFINVEST,EQ,39.5,01-NOV-2012
BFUTILITIE,EQ,355.1,01-NOV-2012
BGLOBAL,EQ,6.3,01-NOV-2012
BGRENERGY,EQ,266.9,01-NOV-2012
BHAGWATIHO,EQ,69.1,01-NOV-2012
BHAGYNAGAR,EQ,14.05,01-NOV-2012
BHARATFORG,EQ,273.4,01-NOV-2012
BHARATGEAR,EQ,57.5,01-NOV-2012
BHARATRAS,EQ,157.5,01-NOV-2012
BHARTIARTL,EQ,281.15,01-NOV-2012
BHARTISHIP,EQ,69.95,01-NOV-2012
BHEL,EQ,226.55,01-NOV-2012
BHUSANSTL,EQ,492.75,01-NOV-2012
BIL,EQ,101.35,01-NOV-2012
BILENERGY,EQ,80.15,01-NOV-2012
BILPOWER,EQ,20.25,01-NOV-2012
BIMETAL,EQ,253.15,01-NOV-2012
BINANIIND,EQ,122.35,01-NOV-2012
BINDALAGRO,EQ,30.55,01-NOV-2012
BIOCON,EQ,277.35,01-NOV-2012
BIRLACORPN,EQ,270.85,01-NOV-2012
BIRLACOT,BE,0.25,01-NOV-2012
BIRLAERIC,EQ,11.25,01-NOV-2012
BIRLAMONEY,BE,18.05,01-NOV-2012
BIRLAPOWER,BE,0.4,01-NOV-2012
BLBLIMITED,EQ,3.4,01-NOV-2012
BLISSGVS,EQ,40.3,01-NOV-2012
BLKASHYAP,EQ,9.9,01-NOV-2012
BLUECHIP,EQ,0.75,01-NOV-2012
BLUEDART,EQ,1707.8,01-NOV-2012
BLUESTARCO,EQ,200.45,01-NOV-2012
BLUESTINFO,EQ,66.5,01-NOV-2012
BOC,EQ,415.45,01-NOV-2012
BODALCHEM,BE,10.5,01-NOV-2012
BOMDYEING,EQ,111.6,01-NOV-2012
BOSCHLTD,EQ,8893.05,01-NOV-2012
BPCL,EQ,337.9,01-NOV-2012
BPL,EQ,22.5,01-NOV-2012
BRANDHOUSE,EQ,13.0,01-NOV-2012
BRFL,EQ,260.15,01-NOV-2012
BRIGADE,EQ,66.65,01-NOV-2012
BRITANNIA,EQ,477.0,01-NOV-2012
BRITANNIA,N1,177.0,01-NOV-2012
BROADCAST,EQ,7.35,01-NOV-2012
BROOKS,EQ,17.35,01-NOV-2012
BSELINFRA,EQ,3.05,01-NOV-2012
BSL,EQ,16.4,01-NOV-2012
BSLGOLDETF,EQ,3090.0,01-NOV-2012
BSLNIFTY,EQ,52.85,01-NOV-2012
BSTRANSCOM,EQ,193.4,01-NOV-2012
BURNPUR,BE,9.7,01-NOV-2012
BVCL,BE,9.75,01-NOV-2012
CADILAHC,EQ,864.7,01-NOV-2012
CAIRN,EQ,334.25,01-NOV-2012
CALSOFT,EQ,12.65,01-NOV-2012
CANBK,EQ,408.9,01-NOV-2012
CANDC,EQ,60.75,01-NOV-2012
CANFINHOME,EQ,124.15,01-NOV-2012
CANTABIL,EQ,18.9,01-NOV-2012
CARBORUNIV,EQ,151.0,01-NOV-2012
CAREERP,EQ,159.4,01-NOV-2012
CASTROL,EQ,304.9,01-NOV-2012
CCCL,EQ,13.25,01-NOV-2012
CCL,EQ,298.25,01-NOV-2012
CEATLTD,EQ,120.85,01-NOV-2012
CEBBCO,EQ,102.55,01-NOV-2012
CELEBRITY,EQ,4.7,01-NOV-2012
CELESTIAL,EQ,16.1,01-NOV-2012
CENTENKA,EQ,132.3,01-NOV-2012
CENTEXT,EQ,2.0,01-NOV-2012
CENTRALBK,EQ,70.2,01-NOV-2012
CENTUM,EQ,72.75,01-NOV-2012
CENTURYPLY,EQ,60.0,01-NOV-2012
CENTURYTEX,EQ,385.85,01-NOV-2012
CERA,EQ,372.95,01-NOV-2012
CESC,EQ,282.55,01-NOV-2012
CHAMBLFERT,EQ,67.45,01-NOV-2012
CHEMFALKAL,EQ,61.95,01-NOV-2012
CHENNPETRO,EQ,130.15,01-NOV-2012
CHESLINTEX,EQ,8.0,01-NOV-2012
CHETTINAD,EQ,810.3,01-NOV-2012
CHOLAFIN,EQ,225.8,01-NOV-2012
CHROMATIC,EQ,91.45,01-NOV-2012
CILNOVA,EQ,18.0,01-NOV-2012
CIMMCO,EQ,51.75,01-NOV-2012
CINEMAXIN,BE,83.2,01-NOV-2012
CINEPRO,EQ,11.9,01-NOV-2012
CINEVISTA,BE,4.2,01-NOV-2012
CIPLA,EQ,375.3,01-NOV-2012
CLASSIC,BE,4.2,01-NOV-2012
CLNINDIA,EQ,657.5,01-NOV-2012
CLUTCHAUTO,EQ,22.5,01-NOV-2012
CMAHENDRA,EQ,100.7,01-NOV-2012
CMC,EQ,1124.7,01-NOV-2012
COALINDIA,EQ,347.85,01-NOV-2012
COLPAL,EQ,1279.9,01-NOV-2012
COMPUSOFT,EQ,11.65,01-NOV-2012
CONCOR,EQ,1012.55,01-NOV-2012
CONSOFINVT,EQ,44.1,01-NOV-2012
CORDSCABLE,EQ,23.8,01-NOV-2012
COREEDUTEC,EQ,315.85,01-NOV-2012
COROENGG,EQ,150.0,01-NOV-2012
COROMANDEL,EQ,277.1,01-NOV-2012
COROMANDEL,N1,14.73,01-NOV-2012
CORPBANK,EQ,397.5,01-NOV-2012
COSMOFILMS,EQ,86.2,01-NOV-2012
COUNCODOS,EQ,1.35,01-NOV-2012
COX&KINGS,EQ,140.55,01-NOV-2012
CRESTANI,EQ,21.2,01-NOV-2012
CREWBOS,EQ,22.5,01-NOV-2012
CRISIL,EQ,937.35,01-NOV-2012
CRMFGETF,EQ,3105.0,01-NOV-2012
CROMPGREAV,EQ,124.15,01-NOV-2012
CTE,EQ,7.25,01-NOV-2012
CUB,EQ,58.75,01-NOV-2012
CUBEXTUB,EQ,7.6,01-NOV-2012
CUMMINSIND,EQ,480.15,01-NOV-2012
CURATECH,EQ,34.0,01-NOV-2012
CYBERMEDIA,EQ,10.1,01-NOV-2012
CYBERTECH,EQ,13.25,01-NOV-2012
DAAWAT,EQ,63.15,01-NOV-2012
DABUR,EQ,124.5,01-NOV-2012
DALMIABEL,EQ,161.2,01-NOV-2012
DALMIASUG,BE,20.0,01-NOV-2012
DATAMATICS,EQ,31.05,01-NOV-2012
DBCORP,EQ,210.15,01-NOV-2012
DBREALTY,EQ,100.75,01-NOV-2012
DBSTOCKBRO,EQ,95.8,01-NOV-2012
DCB,EQ,43.25,01-NOV-2012
DCHL,EQ,7.3,01-NOV-2012
DCM,EQ,107.05,01-NOV-2012
DCMSRMCONS,EQ,72.25,01-NOV-2012
DCW,EQ,25.1,01-NOV-2012
DECCANCE,EQ,259.65,01-NOV-2012
DECOLIGHT,BE,7.3,01-NOV-2012
DEEPAKFERT,EQ,127.8,01-NOV-2012
DEEPAKNTR,EQ,200.75,01-NOV-2012
DEEPIND,EQ,43.55,01-NOV-2012
DELTACORP,EQ,69.35,01-NOV-2012
DEN,EQ,181.35,01-NOV-2012
DENABANK,EQ,106.6,01-NOV-2012
DENORA,EQ,217.6,01-NOV-2012
DENSO,EQ,46.85,01-NOV-2012
DHAMPURSUG,EQ,67.95,01-NOV-2012
DHANBANK,EQ,56.35,01-NOV-2012
DHANUKA,EQ,124.8,01-NOV-2012
DHANUS,EQ,1.2,01-NOV-2012
DHARSUGAR,EQ,44.25,01-NOV-2012
DHFL,EQ,201.95,01-NOV-2012
DIAPOWER,EQ,105.6,01-NOV-2012
DICIND,EQ,243.15,01-NOV-2012
DIGJAM,EQ,8.05,01-NOV-2012
DISHMAN,EQ,98.4,01-NOV-2012
DISHTV,EQ,75.0,01-NOV-2012
DIVISLAB,EQ,1200.0,01-NOV-2012
DLF,EQ,204.35,01-NOV-2012
DLINKINDIA,EQ,37.0,01-NOV-2012
DOLPHINOFF,EQ,110.6,01-NOV-2012
DONEAR,EQ,15.2,01-NOV-2012
DPSCLTD,EQ,13.9,01-NOV-2012
DPTL,EQ,111.15,01-NOV-2012
DQE,EQ,20.4,01-NOV-2012
DREDGECORP,EQ,236.2,01-NOV-2012
DRREDDY,EQ,1765.1,01-NOV-2012
DRREDDY,N1,5.19,01-NOV-2012
DSKULKARNI,EQ,66.9,01-NOV-2012
DSSL,EQ,4.45,01-NOV-2012
DUNCANSIND,EQ,9.2,01-NOV-2012
DWARKESH,EQ,46.75,01-NOV-2012
DYNAMATECH,BE,700.0,01-NOV-2012
DYNATECH,EQ,2.45,01-NOV-2012
EASTSILK,EQ,3.3,01-NOV-2012
EASUNREYRL,EQ,72.2,01-NOV-2012
ECEIND,EQ,100.3,01-NOV-2012
ECLERX,EQ,670.25,01-NOV-2012
EDELWEISS,EQ,34.95,01-NOV-2012
EDL,EQ,78.85,01-NOV-2012
EDSERV,EQ,14.95,01-NOV-2012
EDUCOMP,EQ,152.2,01-NOV-2012
EICHERMOT,EQ,2350.8,01-NOV-2012
EIDPARRY,EQ,233.65,01-NOV-2012
EIHAHOTELS,EQ,119.45,01-NOV-2012
EIHOTEL,EQ,75.45,01-NOV-2012
EIMCOELECO,EQ,169.3,01-NOV-2012
EKC,BE,28.4,01-NOV-2012
ELDERPHARM,EQ,289.25,01-NOV-2012
ELECON,EQ,51.05,01-NOV-2012
ELECTCAST,EQ,26.8,01-NOV-2012
ELECTHERM,EQ,45.9,01-NOV-2012
ELFORGE,EQ,7.25,01-NOV-2012
ELGIEQUIP,EQ,87.4,01-NOV-2012
ELGIRUBCO,EQ,24.6,01-NOV-2012
ELNET,EQ,36.5,01-NOV-2012
EMAMIINFRA,EQ,24.65,01-NOV-2012
EMAMILTD,EQ,576.85,01-NOV-2012
EMCO,EQ,29.35,01-NOV-2012
EMKAY,EQ,20.95,01-NOV-2012
EMMBI,EQ,12.55,01-NOV-2012
EMPEESUG,EQ,9.5,01-NOV-2012
ENERGYDEV,EQ,25.05,01-NOV-2012
ENGINERSIN,EQ,235.55,01-NOV-2012
ENIL,EQ,239.75,01-NOV-2012
ENTEGRA,EQ,8.8,01-NOV-2012
EON,BE,33.5,01-NOV-2012
ERAINFRA,EQ,136.55,01-NOV-2012
EROSMEDIA,EQ,164.95,01-NOV-2012
ESABINDIA,EQ,443.95,01-NOV-2012
ESCORTS,EQ,65.15,01-NOV-2012
ESL,EQ,7.8,01-NOV-2012
ESSAROIL,EQ,62.4,01-NOV-2012
ESSARPORTS,EQ,101.8,01-NOV-2012
ESSARSHPNG,EQ,29.9,01-NOV-2012
ESSDEE,EQ,274.5,01-NOV-2012
ESSELPACK,EQ,40.9,01-NOV-2012
ESTER,EQ,16.85,01-NOV-2012
EUROCERA,EQ,8.1,01-NOV-2012
EUROMULTI,EQ,4.2,01-NOV-2012
EVEREADY,BE,22.2,01-NOV-2012
EVERESTIND,EQ,219.25,01-NOV-2012
EVERONN,EQ,149.9,01-NOV-2012
EXCELCROP,EQ,220.45,01-NOV-2012
EXCELINDUS,EQ,82.95,01-NOV-2012
EXCELINFO,BE,28.3,01-NOV-2012
EXIDEIND,EQ,141.7,01-NOV-2012
FACT,EQ,27.85,01-NOV-2012
FAGBEARING,EQ,1720.4,01-NOV-2012
FAME,BE,44.2,01-NOV-2012
FARMAXIND,EQ,0.55,01-NOV-2012
FCH,EQ,154.0,01-NOV-2012
FCSSOFT,EQ,0.4,01-NOV-2012
FDC,EQ,85.45,01-NOV-2012
FEDDERLOYD,EQ,53.95,01-NOV-2012
FEDERALBNK,EQ,483.95,01-NOV-2012
FIEMIND,EQ,173.05,01-NOV-2012
FILATEX,EQ,34.0,01-NOV-2012
FINANTECH,EQ,1002.3,01-NOV-2012
FINCABLES,EQ,43.45,01-NOV-2012
FINPIPE,EQ,64.25,01-NOV-2012
FIRSTLEASE,EQ,53.7,01-NOV-2012
FIRSTWIN,EQ,8.7,01-NOV-2012
FKONCO,EQ,90.8,01-NOV-2012
FLEXITUFF,EQ,241.6,01-NOV-2012
FMGOETZE,EQ,200.0,01-NOV-2012
FMNL,EQ,28.15,01-NOV-2012
FORTIS,EQ,103.4,01-NOV-2012
FOSECOIND,EQ,588.35,01-NOV-2012
FOURSOFT,BE,9.55,01-NOV-2012
FSL,EQ,11.9,01-NOV-2012
FUTUREVENT,EQ,9.2,01-NOV-2012
GABRIEL,EQ,26.35,01-NOV-2012
GAEL,EQ,22.5,01-NOV-2012
GAIL,EQ,345.5,01-NOV-2012
GAL,EQ,14.1,01-NOV-2012
GALLANTT,EQ,28.4,01-NOV-2012
GALLISPAT,EQ,64.35,01-NOV-2012
GAMMNINFRA,EQ,13.85,01-NOV-2012
GAMMONIND,EQ,40.9,01-NOV-2012
GANDHITUBE,EQ,137.45,01-NOV-2012
GANESHHOUC,EQ,81.35,01-NOV-2012
GANGOTRI,EQ,2.8,01-NOV-2012
GARDENSILK,EQ,63.45,01-NOV-2012
GARWALLROP,EQ,51.35,01-NOV-2012
GATI,EQ,35.45,01-NOV-2012
GAYAPROJ,EQ,111.75,01-NOV-2012
GDL,EQ,140.5,01-NOV-2012
GEECEE,EQ,42.5,01-NOV-2012
GEINDSYS,EQ,67.5,01-NOV-2012
GEMINI,EQ,8.15,01-NOV-2012
GENESYS,EQ,158.55,01-NOV-2012
GENUSPOWER,EQ,9.35,01-NOV-2012
GEODESIC,EQ,42.2,01-NOV-2012
GEOJITBNPP,EQ,21.9,01-NOV-2012
GEOMETRIC,EQ,104.95,01-NOV-2012
GESHIP,EQ,256.05,01-NOV-2012
GHCL,EQ,39.55,01-NOV-2012
GICHSGFIN,EQ,116.45,01-NOV-2012
GILLANDERS,EQ,62.95,01-NOV-2012
GILLETTE,EQ,2218.55,01-NOV-2012
GINNIFILA,EQ,7.2,01-NOV-2012
GIPCL,EQ,67.5,01-NOV-2012
GITANJALI,EQ,396.45,01-NOV-2012
GKB,EQ,35.75,01-NOV-2012
GKWLIMITED,EQ,400.0,01-NOV-2012
GLAXO,EQ,2005.05,01-NOV-2012
GLENMARK,EQ,425.5,01-NOV-2012
GLFL,EQ,2.45,01-NOV-2012
GLOBALVECT,EQ,9.3,01-NOV-2012
GLOBOFFS,EQ,69.05,01-NOV-2012
GLOBUSSPR,EQ,117.0,01-NOV-2012
GLODYNE,EQ,54.75,01-NOV-2012
GLORY,EQ,2.6,01-NOV-2012
GMBREW,EQ,79.7,01-NOV-2012
GMDCLTD,EQ,211.05,01-NOV-2012
GMRINFRA,EQ,20.35,01-NOV-2012
GNFC,EQ,81.3,01-NOV-2012
GOACARBON,EQ,91.75,01-NOV-2012
GODFRYPHLP,EQ,3320.05,01-NOV-2012
GODREJCP,EQ,718.4,01-NOV-2012
GODREJIND,EQ,314.95,01-NOV-2012
GODREJPROP,EQ,601.4,01-NOV-2012
GOENKA,EQ,27.2,01-NOV-2012
GOKEX,EQ,69.25,01-NOV-2012
GOKUL,EQ,42.75,01-NOV-2012
GOLDBEES,EQ,2951.9,01-NOV-2012
GOLDENTOBC,EQ,33.3,01-NOV-2012
GOLDIAM,EQ,28.45,01-NOV-2012
GOLDINFRA,EQ,15.15,01-NOV-2012
GOLDSHARE,EQ,2978.55,01-NOV-2012
GOLDTECH,EQ,5.8,01-NOV-2012
GPIL,EQ,118.45,01-NOV-2012
GPPL,EQ,48.5,01-NOV-2012
GRANULES,EQ,181.35,01-NOV-2012
GRAPHITE,EQ,83.8,01-NOV-2012
GRASIM,EQ,3349.25,01-NOV-2012
GRAVITA,EQ,169.75,01-NOV-2012
GREAVESCOT,EQ,76.9,01-NOV-2012
GREENFIRE,EQ,3.4,01-NOV-2012
GREENPLY,EQ,307.7,01-NOV-2012
GREENPOWER,EQ,10.2,01-NOV-2012
GRINDWELL,EQ,264.45,01-NOV-2012
GRUH,EQ,189.05,01-NOV-2012
GSFC,EQ,74.3,01-NOV-2012
GSKCONS,EQ,3020.05,01-NOV-2012
GSLNOVA,EQ,1.65,01-NOV-2012
GSPL,EQ,75.45,01-NOV-2012
GSS,EQ,38.4,01-NOV-2012
GTL,EQ,29.2,01-NOV-2012
GTLINFRA,EQ,8.0,01-NOV-2012
GTNIND,EQ,9.4,01-NOV-2012
GTNTEX,EQ,7.2,01-NOV-2012
GTOFFSHORE,EQ,103.85,01-NOV-2012
GUFICBIO,EQ,6.95,01-NOV-2012
GUJALKALI,EQ,132.25,01-NOV-2012
GUJAPOLLO,EQ,134.9,01-NOV-2012
GUJFLUORO,EQ,331.05,01-NOV-2012
GUJNRECOKE,EQ,18.25,01-NOV-2012
GUJNREDVR,EQ,11.3,01-NOV-2012
GUJRATGAS,EQ,298.55,01-NOV-2012
GUJSIDHCEM,EQ,15.0,01-NOV-2012
GULFOILCOR,EQ,91.8,01-NOV-2012
GVKPIL,EQ,12.85,01-NOV-2012
HALONIX,EQ,48.0,01-NOV-2012
HANUNG,EQ,135.15,01-NOV-2012
HARITASEAT,EQ,100.5,01-NOV-2012
HARRMALAYA,EQ,61.7,01-NOV-2012
HATHWAY,EQ,236.25,01-NOV-2012
HAVELLS,EQ,584.0,01-NOV-2012
HBLPOWER,EQ,15.25,01-NOV-2012
HBSTOCK,EQ,11.5,01-NOV-2012
HCC,EQ,17.2,01-NOV-2012
HCIL,EQ,27.75,01-NOV-2012
HCL-INSYS,EQ,43.4,01-NOV-2012
HCLTECH,EQ,608.1,01-NOV-2012
HDFC,EQ,763.5,01-NOV-2012
HDFCBANK,EQ,628.6,01-NOV-2012
HDFCMFGETF,EQ,3071.05,01-NOV-2012
HDIL,EQ,99.05,01-NOV-2012
HEG,EQ,230.8,01-NOV-2012
HEIDELBERG,BE,48.55,01-NOV-2012
HELIOSMATH,EQ,47.05,01-NOV-2012
HERCULES,EQ,134.35,01-NOV-2012
HERITGFOOD,EQ,387.65,01-NOV-2012
HEROMOTOCO,EQ,1910.0,01-NOV-2012
HEXATRADEX,BE,36.05,01-NOV-2012
HEXAWARE,EQ,111.25,01-NOV-2012
HFCL,EQ,11.0,01-NOV-2012
HGS,EQ,322.6,01-NOV-2012
HIKAL,EQ,452.35,01-NOV-2012
HIL,EQ,482.9,01-NOV-2012
HILTON,EQ,11.05,01-NOV-2012
HIMATSEIDE,EQ,36.35,01-NOV-2012
HINDALCO,EQ,116.25,01-NOV-2012
HINDCOMPOS,EQ,371.0,01-NOV-2012
HINDCOPPER,EQ,254.15,01-NOV-2012
HINDDORROL,EQ,25.5,01-NOV-2012
HINDMOTORS,EQ,10.0,01-NOV-2012
HINDNATGLS,EQ,200.25,01-NOV-2012
HINDOILEXP,EQ,99.2,01-NOV-2012
HINDPETRO,EQ,299.0,01-NOV-2012
HINDSYNTEX,BE,2.85,01-NOV-2012
HINDUJAFO,EQ,52.0,01-NOV-2012
HINDUJAVEN,EQ,473.2,01-NOV-2012
HINDUNILVR,EQ,537.45,01-NOV-2012
HINDZINC,EQ,135.6,01-NOV-2012
HIRAFERRO,EQ,20.05,01-NOV-2012
HIRECT,EQ,47.35,01-NOV-2012
HITACHIHOM,EQ,134.6,01-NOV-2012
HITECHGEAR,EQ,96.75,01-NOV-2012
HITECHPLAS,EQ,54.0,01-NOV-2012
HMT,EQ,43.1,01-NOV-2012
HMVL,EQ,125.4,01-NOV-2012
HNGSNGBEES,EQ,1524.38,01-NOV-2012
HOCL,EQ,19.45,01-NOV-2012
HONAUT,EQ,2663.85,01-NOV-2012
HONDAPOWER,EQ,548.2,01-NOV-2012
HORIZONINF,EQ,257.9,01-NOV-2012
HOTELEELA,EQ,29.8,01-NOV-2012
HOTELRUGBY,EQ,50.2,01-NOV-2012
HOVS,EQ,35.9,01-NOV-2012
HSIL,EQ,116.9,01-NOV-2012
HTMEDIA,EQ,101.7,01-NOV-2012
HUBTOWN,EQ,168.3,01-NOV-2012
HUDCO,N2,1099.77,01-NOV-2012
HUDCO,N3,1088.44,01-NOV-2012
HYDROS&S,EQ,14.25,01-NOV-2012
IBIPL,EQ,6.35,01-NOV-2012
IBPOW,EQ,12.15,01-NOV-2012
IBREALEST,EQ,60.5,01-NOV-2012
