SYMBOL,SERIES,CLOSE,TIMESTAMP
20MICRONS,EQ,125.6,01-Nov-12
3IINFOTECH,BE,7.9,01-Nov-12
3MINDIA,EQ,3820,01-Nov-12
A2ZMES,EQ,59.95,01-Nov-12
AANJANEYA,EQ,637.3,01-Nov-12
AARTIDRUGS,EQ,193.05,01-Nov-12
AARTIIND,EQ,92.8,01-Nov-12
AARVEEDEN,EQ,59.2,01-Nov-12
ABAN,EQ,443.95,01-Nov-12
ABB,EQ,736,01-Nov-12
ABBOTINDIA,EQ,1456.15,01-Nov-12
ABCIL,EQ,90.05,01-Nov-12
ABGSHIP,EQ,373.6,01-Nov-12
ABHISHEK,EQ,6.85,01-Nov-12
ABIRLANUVO,EQ,908,01-Nov-12
ACC,EQ,1395.1,01-Nov-12
ACCELYA,BE,219.5,01-Nov-12
ACE,EQ,24.5,01-Nov-12
ACROPETAL,EQ,12.5,01-Nov-12
ADANIENT,EQ,225.6,01-Nov-12
ADANIPORTS,EQ,125,01-Nov-12
ADANIPOWER,EQ,49.4,01-Nov-12
ADFFOODS,EQ,57.5,01-Nov-12
ADHUNIK,EQ,30.15,01-Nov-12
ADORWELD,EQ,134.9,01-Nov-12
ADSL,EQ,22.25,01-Nov-12
ADVANTA,EQ,818.3,01-Nov-12
AEGISCHEM,EQ,172.15,01-Nov-12
AFL,EQ,33.5,01-Nov-12
AFTEK,EQ,7.7,01-Nov-12
AGCNET,EQ,396.8,01-Nov-12
AGRODUTCH,EQ,3.65,01-Nov-12
AHLEAST,EQ,222.85,01-Nov-12
AHLUCONT,EQ,39.45,01-Nov-12
AHLWEST,EQ,130.5,01-Nov-12
AHMEDFORGE,EQ,126.6,01-Nov-12
AIAENG,EQ,383.8,01-Nov-12
AICHAMP,BE,17.75,01-Nov-12
AIL,EQ,421.8,01-Nov-12
AJANTPHARM,EQ,395.35,01-Nov-12
AJMERA,BE,117.35,01-Nov-12
AKSHOPTFBR,EQ,14.45,01-Nov-12
AKZOINDIA,EQ,967.75,01-Nov-12
ALBK,EQ,137,01-Nov-12
ALCHEM,EQ,52.6,01-Nov-12
ALEMBICLTD,EQ,15.55,01-Nov-12
ALICON,EQ,69.85,01-Nov-12
ALKALI,EQ,26.5,01-Nov-12
ALKYLAMINE,EQ,146.55,01-Nov-12
ALLCARGO,EQ,132.6,01-Nov-12
ALLSEC,EQ,38.6,01-Nov-12
ALMONDZ,EQ,7.7,01-Nov-12
ALOKTEXT,EQ,12,01-Nov-12
ALPA,EQ,9.75,01-Nov-12
ALPHAGEO,BE,55.5,01-Nov-12
ALPINEHOU,EQ,20.45,01-Nov-12
ALPSINDUS,EQ,1.9,01-Nov-12
ALSTOMT&D,EQ,206.25,01-Nov-12
AMAR,EQ,38.05,01-Nov-12
AMARAJABAT,EQ,227.85,01-Nov-12
AMARJOTHI,EQ,45.95,01-Nov-12
AMBIKCO,EQ,194.25,01-Nov-12
AMBUJACEM,EQ,204.3,01-Nov-12
AMDIND,EQ,15.65,01-Nov-12
AMLSTEEL,EQ,8.3,01-Nov-12
AMRUTANJAN,EQ,160.05,01-Nov-12
AMTEKAUTO,EQ,72,01-Nov-12
AMTEKINDIA,EQ,95.7,01-Nov-12
AMTL,BE,20.05,01-Nov-12
ANANTRAJ,EQ,79.85,01-Nov-12
ANDHRABANK,EQ,104.9,01-Nov-12
ANDHRACEMT,BE,9.2,01-Nov-12
ANDHRSUGAR,EQ,150.25,01-Nov-12
ANGIND,EQ,13.8,01-Nov-12
ANIKINDS,EQ,33.25,01-Nov-12
ANKURDRUGS,BE,13.8,01-Nov-12
ANSALAPI,EQ,30.05,01-Nov-12
ANSALHSG,EQ,49.55,01-Nov-12
ANTGRAPHIC,EQ,0.3,01-Nov-12
APARINDS,EQ,178.25,01-Nov-12
APCOTEXIND,EQ,204.15,01-Nov-12
APLAPOLLO,EQ,161.35,01-Nov-12
APLLTD,EQ,68.45,01-Nov-12
APOLLOHOSP,EQ,764.55,01-Nov-12
APOLLOTYRE,EQ,88.5,01-Nov-12
APPAPER,EQ,299,01-Nov-12
APTECHT,EQ,67.5,01-Nov-12
AQUA,EQ,9.35,01-Nov-12
ARCHIDPLY,EQ,8.85,01-Nov-12
ARCHIES,EQ,25.95,01-Nov-12
ARIES,EQ,67.4,01-Nov-12
ARIHANT,EQ,54.8,01-Nov-12
ARROWTEX,EQ,6.75,01-Nov-12
ARSHIYA,EQ,128.15,01-Nov-12
ARSSINFRA,BE,46.25,01-Nov-12
ARVIND,EQ,83.4,01-Nov-12
ARVINDREM,EQ,31.5,01-Nov-12
ASAHIINDIA,EQ,65.35,01-Nov-12
ASAHISONG,EQ,90,01-Nov-12
ASAL,EQ,44.2,01-Nov-12
ASHAPURMIN,BE,36.85,01-Nov-12
ASHCONIUL,BE,1.1,01-Nov-12
ASHIANA,EQ,173.05,01-Nov-12
ASHOKA,EQ,219.05,01-Nov-12
ASHOKLEY,EQ,23.6,01-Nov-12
ASIANHOTNR,EQ,196,01-Nov-12
ASIANPAINT,EQ,3878.6,01-Nov-12
ASIANTILES,EQ,42.25,01-Nov-12
ASSAMCO,EQ,5.8,01-Nov-12
ASTEC,BE,35.15,01-Nov-12
ASTRAL,EQ,352.85,01-Nov-12
ASTRAMICRO,EQ,39.4,01-Nov-12
ASTRAZEN,EQ,1510.85,01-Nov-12
ATFL,EQ,420.05,01-Nov-12
ATLANTA,EQ,38.45,01-Nov-12
ATLASCYCLE,EQ,401.15,01-Nov-12
ATUL,EQ,406.45,01-Nov-12
AURIONPRO,EQ,113,01-Nov-12
AUROPHARMA,EQ,169.95,01-Nov-12
AUSTRAL,BE,1.1,01-Nov-12
AUTOAXLES,EQ,372.1,01-Nov-12
AUTOIND,EQ,172.85,01-Nov-12
AUTOLITIND,BE,17.1,01-Nov-12
AVANTI,EQ,162,01-Nov-12
AVTNPL,EQ,36.45,01-Nov-12
AXIS-IT&T,EQ,79.85,01-Nov-12
AXISBANK,EQ,1207.15,01-Nov-12
AXISGOLD,EQ,3024,01-Nov-12
BAGFILMS,EQ,4.05,01-Nov-12
BAJAJ-AUTO,EQ,1845.95,01-Nov-12
BAJAJCORP,EQ,184.45,01-Nov-12
BAJAJELEC,EQ,196.5,01-Nov-12
BAJAJFINSV,EQ,860.95,01-Nov-12
BAJAJHIND,EQ,29.85,01-Nov-12
BAJAJHLDNG,EQ,860.3,01-Nov-12
BAJFINANCE,EQ,1291,01-Nov-12
BALAJITELE,EQ,49.25,01-Nov-12
BALAMINES,EQ,56.85,01-Nov-12
BALKRISIND,EQ,262.1,01-Nov-12
BALLARPUR,EQ,22,01-Nov-12
BALMLAWRIE,EQ,647.2,01-Nov-12
BALRAMCHIN,EQ,68.5,01-Nov-12
BANARISUG,EQ,910.45,01-Nov-12
BANCOINDIA,EQ,60.8,01-Nov-12
BANG,EQ,19,01-Nov-12
BANKBARODA,EQ,734.05,01-Nov-12
BANKBEES,EQ,1177.61,01-Nov-12
BANKINDIA,EQ,279.65,01-Nov-12
BANSWRAS,EQ,70.55,01-Nov-12
BARTRONICS,EQ,24.55,01-Nov-12
BASF,EQ,665.2,01-Nov-12
BASML,BE,91.75,01-Nov-12
BATAINDIA,EQ,852.35,01-Nov-12
BAYERCROP,EQ,1131.25,01-Nov-12
BBL,EQ,554.3,01-Nov-12
BBTC,EQ,591.35,01-Nov-12
BECREL,BE,5.75,01-Nov-12
BEDMUTHA,EQ,11.6,01-Nov-12
BEL,EQ,1230.65,01-Nov-12
BEML,EQ,293.15,01-Nov-12
BEPL,EQ,15.65,01-Nov-12
BERGEPAINT,EQ,140.65,01-Nov-12
BFINVEST,EQ,39.5,01-Nov-12
BFUTILITIE,EQ,355.1,01-Nov-12
BGLOBAL,EQ,6.3,01-Nov-12
BGRENERGY,EQ,266.9,01-Nov-12
BHAGWATIHO,EQ,69.1,01-Nov-12
BHAGYNAGAR,EQ,14.05,01-Nov-12
BHARATFORG,EQ,273.4,01-Nov-12
BHARATGEAR,EQ,57.5,01-Nov-12
BHARATRAS,EQ,157.5,01-Nov-12
BHARTIARTL,EQ,281.15,01-Nov-12
BHARTISHIP,EQ,69.95,01-Nov-12
BHEL,EQ,226.55,01-Nov-12
BHUSANSTL,EQ,492.75,01-Nov-12
BIL,EQ,101.35,01-Nov-12
BILENERGY,EQ,80.15,01-Nov-12
BILPOWER,EQ,20.25,01-Nov-12
BIMETAL,EQ,253.15,01-Nov-12
BINANIIND,EQ,122.35,01-Nov-12
BINDALAGRO,EQ,30.55,01-Nov-12
BIOCON,EQ,277.35,01-Nov-12
BIRLACORPN,EQ,270.85,01-Nov-12
BIRLACOT,BE,0.25,01-Nov-12
BIRLAERIC,EQ,11.25,01-Nov-12
BIRLAMONEY,BE,18.05,01-Nov-12
BIRLAPOWER,BE,0.4,01-Nov-12
BLBLIMITED,EQ,3.4,01-Nov-12
BLISSGVS,EQ,40.3,01-Nov-12
BLKASHYAP,EQ,9.9,01-Nov-12
BLUECHIP,EQ,0.75,01-Nov-12
BLUEDART,EQ,1707.8,01-Nov-12
BLUESTARCO,EQ,200.45,01-Nov-12
BLUESTINFO,EQ,66.5,01-Nov-12
BOC,EQ,415.45,01-Nov-12
BODALCHEM,BE,10.5,01-Nov-12
BOMDYEING,EQ,111.6,01-Nov-12
BOSCHLTD,EQ,8893.05,01-Nov-12
BPCL,EQ,337.9,01-Nov-12
BPL,EQ,22.5,01-Nov-12
BRANDHOUSE,EQ,13,01-Nov-12
BRFL,EQ,260.15,01-Nov-12
BRIGADE,EQ,66.65,01-Nov-12
BRITANNIA,EQ,477,01-Nov-12
BRITANNIA,N1,177,01-Nov-12
BROADCAST,EQ,7.35,01-Nov-12
BROOKS,EQ,17.35,01-Nov-12
BSELINFRA,EQ,3.05,01-Nov-12
BSL,EQ,16.4,01-Nov-12
BSLGOLDETF,EQ,3090,01-Nov-12
BSLNIFTY,EQ,52.85,01-Nov-12
BSTRANSCOM,EQ,193.4,01-Nov-12
BURNPUR,BE,9.7,01-Nov-12
BVCL,BE,9.75,01-Nov-12
CADILAHC,EQ,864.7,01-Nov-12
CAIRN,EQ,334.25,01-Nov-12
CALSOFT,EQ,12.65,01-Nov-12
CANBK,EQ,408.9,01-Nov-12
CANDC,EQ,60.75,01-Nov-12
CANFINHOME,EQ,124.15,01-Nov-12
CANTABIL,EQ,18.9,01-Nov-12
CARBORUNIV,EQ,151,01-Nov-12
CAREERP,EQ,159.4,01-Nov-12
CASTROL,EQ,304.9,01-Nov-12
CCCL,EQ,13.25,01-Nov-12
CCL,EQ,298.25,01-Nov-12
CEATLTD,EQ,120.85,01-Nov-12
CEBBCO,EQ,102.55,01-Nov-12
CELEBRITY,EQ,4.7,01-Nov-12
CELESTIAL,EQ,16.1,01-Nov-12
CENTENKA,EQ,132.3,01-Nov-12
CENTEXT,EQ,2,01-Nov-12
CENTRALBK,EQ,70.2,01-Nov-12
CENTUM,EQ,72.75,01-Nov-12
CENTURYPLY,EQ,60,01-Nov-12
CENTURYTEX,EQ,385.85,01-Nov-12
CERA,EQ,372.95,01-Nov-12
CESC,EQ,282.55,01-Nov-12
CHAMBLFERT,EQ,67.45,01-Nov-12
CHEMFALKAL,EQ,61.95,01-Nov-12
CHENNPETRO,EQ,130.15,01-Nov-12
CHESLINTEX,EQ,8,01-Nov-12
CHETTINAD,EQ,810.3,01-Nov-12
CHOLAFIN,EQ,225.8,01-Nov-12
CHROMATIC,EQ,91.45,01-Nov-12
CILNOVA,EQ,18,01-Nov-12
CIMMCO,EQ,51.75,01-Nov-12
CINEMAXIN,BE,83.2,01-Nov-12
CINEPRO,EQ,11.9,01-Nov-12
CINEVISTA,BE,4.2,01-Nov-12
CIPLA,EQ,375.3,01-Nov-12
CLASSIC,BE,4.2,01-Nov-12
CLNINDIA,EQ,657.5,01-Nov-12
CLUTCHAUTO,EQ,22.5,01-Nov-12
CMAHENDRA,EQ,100.7,01-Nov-12
CMC,EQ,1124.7,01-Nov-12
COALINDIA,EQ,347.85,01-Nov-12
COLPAL,EQ,1279.9,01-Nov-12
COMPUSOFT,EQ,11.65,01-Nov-12
CONCOR,EQ,1012.55,01-Nov-12
CONSOFINVT,EQ,44.1,01-Nov-12
CORDSCABLE,EQ,23.8,01-Nov-12
COREEDUTEC,EQ,315.85,01-Nov-12
COROENGG,EQ,150,01-Nov-12
COROMANDEL,EQ,277.1,01-Nov-12
COROMANDEL,N1,14.73,01-Nov-12
CORPBANK,EQ,397.5,01-Nov-12
COSMOFILMS,EQ,86.2,01-Nov-12
COUNCODOS,EQ,1.35,01-Nov-12
COX&KINGS,EQ,140.55,01-Nov-12
CRESTANI,EQ,21.2,01-Nov-12
CREWBOS,EQ,22.5,01-Nov-12
CRISIL,EQ,937.35,01-Nov-12
CRMFGETF,EQ,3105,01-Nov-12
CROMPGREAV,EQ,124.15,01-Nov-12
CTE,EQ,7.25,01-Nov-12
CUB,EQ,58.75,01-Nov-12
CUBEXTUB,EQ,7.6,01-Nov-12
CUMMINSIND,EQ,480.15,01-Nov-12
CURATECH,EQ,34,01-Nov-12
CYBERMEDIA,EQ,10.1,01-Nov-12
CYBERTECH,EQ,13.25,01-Nov-12
DAAWAT,EQ,63.15,01-Nov-12
DABUR,EQ,124.5,01-Nov-12
DALMIABEL,EQ,161.2,01-Nov-12
DALMIASUG,BE,20,01-Nov-12
DATAMATICS,EQ,31.05,01-Nov-12
DBCORP,EQ,210.15,01-Nov-12
DBREALTY,EQ,100.75,01-Nov-12
DBSTOCKBRO,EQ,95.8,01-Nov-12
DCB,EQ,43.25,01-Nov-12
DCHL,EQ,7.3,01-Nov-12
DCM,EQ,107.05,01-Nov-12
DCMSRMCONS,EQ,72.25,01-Nov-12
DCW,EQ,25.1,01-Nov-12
DECCANCE,EQ,259.65,01-Nov-12
DECOLIGHT,BE,7.3,01-Nov-12
DEEPAKFERT,EQ,127.8,01-Nov-12
DEEPAKNTR,EQ,200.75,01-Nov-12
DEEPIND,EQ,43.55,01-Nov-12
DELTACORP,EQ,69.35,01-Nov-12
DEN,EQ,181.35,01-Nov-12
DENABANK,EQ,106.6,01-Nov-12
DENORA,EQ,217.6,01-Nov-12
DENSO,EQ,46.85,01-Nov-12
DHAMPURSUG,EQ,67.95,01-Nov-12
DHANBANK,EQ,56.35,01-Nov-12
DHANUKA,EQ,124.8,01-Nov-12
DHANUS,EQ,1.2,01-Nov-12
DHARSUGAR,EQ,44.25,01-Nov-12
DHFL,EQ,201.95,01-Nov-12
DIAPOWER,EQ,105.6,01-Nov-12
DICIND,EQ,243.15,01-Nov-12
DIGJAM,EQ,8.05,01-Nov-12
DISHMAN,EQ,98.4,01-Nov-12
DISHTV,EQ,75,01-Nov-12
DIVISLAB,EQ,1200,01-Nov-12
DLF,EQ,204.35,01-Nov-12
DLINKINDIA,EQ,37,01-Nov-12
DOLPHINOFF,EQ,110.6,01-Nov-12
DONEAR,EQ,15.2,01-Nov-12
DPSCLTD,EQ,13.9,01-Nov-12
DPTL,EQ,111.15,01-Nov-12
DQE,EQ,20.4,01-Nov-12
DREDGECORP,EQ,236.2,01-Nov-12
DRREDDY,EQ,1765.1,01-Nov-12
DRREDDY,N1,5.19,01-Nov-12
DSKULKARNI,EQ,66.9,01-Nov-12
DSSL,EQ,4.45,01-Nov-12
DUNCANSIND,EQ,9.2,01-Nov-12
DWARKESH,EQ,46.75,01-Nov-12
DYNAMATECH,BE,700,01-Nov-12
DYNATECH,EQ,2.45,01-Nov-12
EASTSILK,EQ,3.3,01-Nov-12
EASUNREYRL,EQ,72.2,01-Nov-12
ECEIND,EQ,100.3,01-Nov-12
ECLERX,EQ,670.25,01-Nov-12
EDELWEISS,EQ,34.95,01-Nov-12
EDL,EQ,78.85,01-Nov-12
EDSERV,EQ,14.95,01-Nov-12
EDUCOMP,EQ,152.2,01-Nov-12
EICHERMOT,EQ,2350.8,01-Nov-12
EIDPARRY,EQ,233.65,01-Nov-12
EIHAHOTELS,EQ,119.45,01-Nov-12
EIHOTEL,EQ,75.45,01-Nov-12
EIMCOELECO,EQ,169.3,01-Nov-12
EKC,BE,28.4,01-Nov-12
ELDERPHARM,EQ,289.25,01-Nov-12
ELECON,EQ,51.05,01-Nov-12
ELECTCAST,EQ,26.8,01-Nov-12
ELECTHERM,EQ,45.9,01-Nov-12
ELFORGE,EQ,7.25,01-Nov-12
ELGIEQUIP,EQ,87.4,01-Nov-12
ELGIRUBCO,EQ,24.6,01-Nov-12
ELNET,EQ,36.5,01-Nov-12
EMAMIINFRA,EQ,24.65,01-Nov-12
EMAMILTD,EQ,576.85,01-Nov-12
EMCO,EQ,29.35,01-Nov-12
EMKAY,EQ,20.95,01-Nov-12
EMMBI,EQ,12.55,01-Nov-12
EMPEESUG,EQ,9.5,01-Nov-12
ENERGYDEV,EQ,25.05,01-Nov-12
ENGINERSIN,EQ,235.55,01-Nov-12
ENIL,EQ,239.75,01-Nov-12
ENTEGRA,EQ,8.8,01-Nov-12
EON,BE,33.5,01-Nov-12
ERAINFRA,EQ,136.55,01-Nov-12
EROSMEDIA,EQ,164.95,01-Nov-12
ESABINDIA,EQ,443.95,01-Nov-12
ESCORTS,EQ,65.15,01-Nov-12
ESL,EQ,7.8,01-Nov-12
ESSAROIL,EQ,62.4,01-Nov-12
ESSARPORTS,EQ,101.8,01-Nov-12
ESSARSHPNG,EQ,29.9,01-Nov-12
ESSDEE,EQ,274.5,01-Nov-12
ESSELPACK,EQ,40.9,01-Nov-12
ESTER,EQ,16.85,01-Nov-12
EUROCERA,EQ,8.1,01-Nov-12
EUROMULTI,EQ,4.2,01-Nov-12
EVEREADY,BE,22.2,01-Nov-12
EVERESTIND,EQ,219.25,01-Nov-12
EVERONN,EQ,149.9,01-Nov-12
EXCELCROP,EQ,220.45,01-Nov-12
EXCELINDUS,EQ,82.95,01-Nov-12
EXCELINFO,BE,28.3,01-Nov-12
EXIDEIND,EQ,141.7,01-Nov-12
FACT,EQ,27.85,01-Nov-12
FAGBEARING,EQ,1720.4,01-Nov-12
FAME,BE,44.2,01-Nov-12
FARMAXIND,EQ,0.55,01-Nov-12
FCH,EQ,154,01-Nov-12
FCSSOFT,EQ,0.4,01-Nov-12
FDC,EQ,85.45,01-Nov-12
FEDDERLOYD,EQ,53.95,01-Nov-12
FEDERALBNK,EQ,483.95,01-Nov-12
FIEMIND,EQ,173.05,01-Nov-12
FILATEX,EQ,34,01-Nov-12
FINANTECH,EQ,1002.3,01-Nov-12
FINCABLES,EQ,43.45,01-Nov-12
FINPIPE,EQ,64.25,01-Nov-12
FIRSTLEASE,EQ,53.7,01-Nov-12
FIRSTWIN,EQ,8.7,01-Nov-12
FKONCO,EQ,90.8,01-Nov-12
FLEXITUFF,EQ,241.6,01-Nov-12
FMGOETZE,EQ,200,01-Nov-12
FMNL,EQ,28.15,01-Nov-12
FORTIS,EQ,103.4,01-Nov-12
FOSECOIND,EQ,588.35,01-Nov-12
FOURSOFT,BE,9.55,01-Nov-12
FSL,EQ,11.9,01-Nov-12
FUTUREVENT,EQ,9.2,01-Nov-12
GABRIEL,EQ,26.35,01-Nov-12
GAEL,EQ,22.5,01-Nov-12
GAIL,EQ,345.5,01-Nov-12
GAL,EQ,14.1,01-Nov-12
GALLANTT,EQ,28.4,01-Nov-12
GALLISPAT,EQ,64.35,01-Nov-12
GAMMNINFRA,EQ,13.85,01-Nov-12
GAMMONIND,EQ,40.9,01-Nov-12
GANDHITUBE,EQ,137.45,01-Nov-12
GANESHHOUC,EQ,81.35,01-Nov-12
GANGOTRI,EQ,2.8,01-Nov-12
GARDENSILK,EQ,63.45,01-Nov-12
GARWALLROP,EQ,51.35,01-Nov-12
GATI,EQ,35.45,01-Nov-12
GAYAPROJ,EQ,111.75,01-Nov-12
GDL,EQ,140.5,01-Nov-12
GEECEE,EQ,42.5,01-Nov-12
GEINDSYS,EQ,67.5,01-Nov-12
GEMINI,EQ,8.15,01-Nov-12
GENESYS,EQ,158.55,01-Nov-12
GENUSPOWER,EQ,9.35,01-Nov-12
GEODESIC,EQ,42.2,01-Nov-12
GEOJITBNPP,EQ,21.9,01-Nov-12
GEOMETRIC,EQ,104.95,01-Nov-12
GESHIP,EQ,256.05,01-Nov-12
GHCL,EQ,39.55,01-Nov-12
GICHSGFIN,EQ,116.45,01-Nov-12
GILLANDERS,EQ,62.95,01-Nov-12
GILLETTE,EQ,2218.55,01-Nov-12
GINNIFILA,EQ,7.2,01-Nov-12
GIPCL,EQ,67.5,01-Nov-12
GITANJALI,EQ,396.45,01-Nov-12
GKB,EQ,35.75,01-Nov-12
GKWLIMITED,EQ,400,01-Nov-12
GLAXO,EQ,2005.05,01-Nov-12
GLENMARK,EQ,425.5,01-Nov-12
GLFL,EQ,2.45,01-Nov-12
GLOBALVECT,EQ,9.3,01-Nov-12
GLOBOFFS,EQ,69.05,01-Nov-12
GLOBUSSPR,EQ,117,01-Nov-12
GLODYNE,EQ,54.75,01-Nov-12
GLORY,EQ,2.6,01-Nov-12
GMBREW,EQ,79.7,01-Nov-12
GMDCLTD,EQ,211.05,01-Nov-12
GMRINFRA,EQ,20.35,01-Nov-12
GNFC,EQ,81.3,01-Nov-12
GOACARBON,EQ,91.75,01-Nov-12
GODFRYPHLP,EQ,3320.05,01-Nov-12
GODREJCP,EQ,718.4,01-Nov-12
GODREJIND,EQ,314.95,01-Nov-12
GODREJPROP,EQ,601.4,01-Nov-12
GOENKA,EQ,27.2,01-Nov-12
GOKEX,EQ,69.25,01-Nov-12
GOKUL,EQ,42.75,01-Nov-12
GOLDBEES,EQ,2951.9,01-Nov-12
GOLDENTOBC,EQ,33.3,01-Nov-12
GOLDIAM,EQ,28.45,01-Nov-12
GOLDINFRA,EQ,15.15,01-Nov-12
GOLDSHARE,EQ,2978.55,01-Nov-12
GOLDTECH,EQ,5.8,01-Nov-12
GPIL,EQ,118.45,01-Nov-12
GPPL,EQ,48.5,01-Nov-12
GRANULES,EQ,181.35,01-Nov-12
GRAPHITE,EQ,83.8,01-Nov-12
GRASIM,EQ,3349.25,01-Nov-12
GRAVITA,EQ,169.75,01-Nov-12
GREAVESCOT,EQ,76.9,01-Nov-12
GREENFIRE,EQ,3.4,01-Nov-12
GREENPLY,EQ,307.7,01-Nov-12
GREENPOWER,EQ,10.2,01-Nov-12
GRINDWELL,EQ,264.45,01-Nov-12
GRUH,EQ,189.05,01-Nov-12
GSFC,EQ,74.3,01-Nov-12
GSKCONS,EQ,3020.05,01-Nov-12
GSLNOVA,EQ,1.65,01-Nov-12
GSPL,EQ,75.45,01-Nov-12
GSS,EQ,38.4,01-Nov-12
GTL,EQ,29.2,01-Nov-12
GTLINFRA,EQ,8,01-Nov-12
GTNIND,EQ,9.4,01-Nov-12
GTNTEX,EQ,7.2,01-Nov-12
GTOFFSHORE,EQ,103.85,01-Nov-12
GUFICBIO,EQ,6.95,01-Nov-12
GUJALKALI,EQ,132.25,01-Nov-12
GUJAPOLLO,EQ,134.9,01-Nov-12
GUJFLUORO,EQ,331.05,01-Nov-12
GUJNRECOKE,EQ,18.25,01-Nov-12
GUJNREDVR,EQ,11.3,01-Nov-12
GUJRATGAS,EQ,298.55,01-Nov-12
GUJSIDHCEM,EQ,15,01-Nov-12
GULFOILCOR,EQ,91.8,01-Nov-12
GVKPIL,EQ,12.85,01-Nov-12
HALONIX,EQ,48,01-Nov-12
HANUNG,EQ,135.15,01-Nov-12
HARITASEAT,EQ,100.5,01-Nov-12
HARRMALAYA,EQ,61.7,01-Nov-12
HATHWAY,EQ,236.25,01-Nov-12
HAVELLS,EQ,584,01-Nov-12
HBLPOWER,EQ,15.25,01-Nov-12
HBSTOCK,EQ,11.5,01-Nov-12
HCC,EQ,17.2,01-Nov-12
HCIL,EQ,27.75,01-Nov-12
HCL-INSYS,EQ,43.4,01-Nov-12
HCLTECH,EQ,608.1,01-Nov-12
HDFC,EQ,763.5,01-Nov-12
HDFCBANK,EQ,628.6,01-Nov-12
HDFCMFGETF,EQ,3071.05,01-Nov-12
HDIL,EQ,99.05,01-Nov-12
HEG,EQ,230.8,01-Nov-12
HEIDELBERG,BE,48.55,01-Nov-12
HELIOSMATH,EQ,47.05,01-Nov-12
HERCULES,EQ,134.35,01-Nov-12
HERITGFOOD,EQ,387.65,01-Nov-12
HEROMOTOCO,EQ,1910,01-Nov-12
HEXATRADEX,BE,36.05,01-Nov-12
HEXAWARE,EQ,111.25,01-Nov-12
HFCL,EQ,11,01-Nov-12
HGS,EQ,322.6,01-Nov-12
HIKAL,EQ,452.35,01-Nov-12
HIL,EQ,482.9,01-Nov-12
HILTON,EQ,11.05,01-Nov-12
HIMATSEIDE,EQ,36.35,01-Nov-12
HINDALCO,EQ,116.25,01-Nov-12
HINDCOMPOS,EQ,371,01-Nov-12
HINDCOPPER,EQ,254.15,01-Nov-12
HINDDORROL,EQ,25.5,01-Nov-12
HINDMOTORS,EQ,10,01-Nov-12
HINDNATGLS,EQ,200.25,01-Nov-12
HINDOILEXP,EQ,99.2,01-Nov-12
HINDPETRO,EQ,299,01-Nov-12
HINDSYNTEX,BE,2.85,01-Nov-12
HINDUJAFO,EQ,52,01-Nov-12
HINDUJAVEN,EQ,473.2,01-Nov-12
HINDUNILVR,EQ,537.45,01-Nov-12
HINDZINC,EQ,135.6,01-Nov-12
HIRAFERRO,EQ,20.05,01-Nov-12
HIRECT,EQ,47.35,01-Nov-12
HITACHIHOM,EQ,134.6,01-Nov-12
HITECHGEAR,EQ,96.75,01-Nov-12
HITECHPLAS,EQ,54,01-Nov-12
HMT,EQ,43.1,01-Nov-12
HMVL,EQ,125.4,01-Nov-12
HNGSNGBEES,EQ,1524.38,01-Nov-12
HOCL,EQ,19.45,01-Nov-12
HONAUT,EQ,2663.85,01-Nov-12
HONDAPOWER,EQ,548.2,01-Nov-12
HORIZONINF,EQ,257.9,01-Nov-12
HOTELEELA,EQ,29.8,01-Nov-12
HOTELRUGBY,EQ,50.2,01-Nov-12
HOVS,EQ,35.9,01-Nov-12
HSIL,EQ,116.9,01-Nov-12
HTMEDIA,EQ,101.7,01-Nov-12
HUBTOWN,EQ,168.3,01-Nov-12
HUDCO,N2,1099.77,01-Nov-12
HUDCO,N3,1088.44,01-Nov-12
HYDROS&S,EQ,14.25,01-Nov-12
IBIPL,EQ,6.35,01-Nov-12
IBPOW,EQ,12.15,01-Nov-12
IBREALEST,EQ,60.5,01-Nov-12
IBSEC,EQ,10.15,01-Nov-12
IBWSL,EQ,9.05,01-Nov-12
ICICIBANK,EQ,1057.35,01-Nov-12
ICIL,EQ,12.95,01-Nov-12
ICRA,EQ,1358.05,01-Nov-12
ICSA,EQ,16.3,01-Nov-12
IDBI,EQ,94.35,01-Nov-12
IDBIGOLD,EQ,3065.95,01-Nov-12
IDEA,EQ,85.85,01-Nov-12
IDFC,EQ,166.2,01-Nov-12
IFBAGRO,EQ,162.05,01-Nov-12
IFBIND,EQ,107.75,01-Nov-12
IFCI,EQ,28.25,01-Nov-12
IFGLREFRAC,EQ,46.9,01-Nov-12
IGARASHI,EQ,76.2,01-Nov-12
IGL,EQ,258.65,01-Nov-12
IGPL,EQ,39.35,01-Nov-12
IIFLFIN,N1,1054.99,01-Nov-12
IIFLFIN,N2,1120,01-Nov-12
IIFLFIN,N4,1025,01-Nov-12
IIFLFIN,N5,1003.67,01-Nov-12
IIFLFIN,N6,998.05,01-Nov-12
IIFLFIN,N7,1002,01-Nov-12
IIFLFMPS1G,MF,10.3,01-Nov-12
IIFLNIFTY,EQ,569.89,01-Nov-12
IL&FSENGG,EQ,61,01-Nov-12
IL&FSTRANS,EQ,183.65,01-Nov-12
IMFA,EQ,273.25,01-Nov-12
IMPAL,EQ,403.1,01-Nov-12
IMPEXFERRO,EQ,5.9,01-Nov-12
INDBANK,BE,6.55,01-Nov-12
